artista_id,artista_nome,popularidade,uri,seguidores,genero
6DgP9otnZw5z6daOntINxp,Joel Corry,69,spotify:artist:6DgP9otnZw5z6daOntINxp,414879,"['dance pop', 'pop dance', 'uk dance']"
7uMh23xWiuR7zsNkuNcm2G,MNEK,66,spotify:artist:7uMh23xWiuR7zsNkuNcm2G,287455,"['house', 'pop dance', 'uk contemporary r&b', 'uk dance', 'uk pop']"
0HxX6imltnNXJyQhu4nsiO,LF SYSTEM,59,spotify:artist:0HxX6imltnNXJyQhu4nsiO,72710,['uk dance']
5EmEZjq8eHEC6qFnT63Lza,Tinlicker,62,spotify:artist:5EmEZjq8eHEC6qFnT63Lza,209836,['melodic house']
6dC41opH96WjFwWhhAxBsS,Helsloot,60,spotify:artist:6dC41opH96WjFwWhhAxBsS,26862,"['house', 'melodic house']"
4AVFqumd2ogHFlRbKIjp1t,Alesso,70,spotify:artist:4AVFqumd2ogHFlRbKIjp1t,3877609,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,74,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,10411061,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']"
4oLeXFyACqeem2VImYeBFe,Fred again..,75,spotify:artist:4oLeXFyACqeem2VImYeBFe,1449725,"['edm', 'house', 'stutter house']"
6l7R1jntPahGxwJt7Tky8h,Obongjayar,58,spotify:artist:6l7R1jntPahGxwJt7Tky8h,93822,['experimental r&b']
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,82,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,7262254,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']"
7jZM5w05mGhw6wTB1okhD9,ATB,62,spotify:artist:7jZM5w05mGhw6wTB1okhD9,385466,"['german dance', 'german techno', 'german trance', 'trance']"
0u6GtibW46tFX7koQ6uNJZ,Topic,69,spotify:artist:0u6GtibW46tFX7koQ6uNJZ,246156,"['german dance', 'pop dance', 'pop edm', 'uk dance']"
5Wg2b4Mp42gicxEeDNawf7,A7S,65,spotify:artist:5Wg2b4Mp42gicxEeDNawf7,60827,"['pop dance', 'scandipop', 'uk dance']"
1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,69,spotify:artist:1CoZyIx7UvdxT5c8UkMzHd,3404882,"['r&b', 'uk contemporary r&b']"
39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,64,spotify:artist:39B7ChWwrWDs7zXlsu3MoP,188794,"['house', 'pop dance', 'uk dance']"
1yqxFtPHKcGcv6SXZNdyT9,MK,65,spotify:artist:1yqxFtPHKcGcv6SXZNdyT9,295866,"['house', 'pop dance']"
4DWuml4Jf6K81b5rAPwMb6,Clementine Douglas,65,spotify:artist:4DWuml4Jf6K81b5rAPwMb6,17183,['uk dance']
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,72,spotify:artist:1h6Cn3P4NGzXbaXidqURXs,3736056,"['edm', 'pop dance', 'progressive electro house']"
4RB2kk5dmocmMiHFBlmOEt,Connie Constance,56,spotify:artist:4RB2kk5dmocmMiHFBlmOEt,33387,['uk contemporary r&b']
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,82,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,7262254,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']"
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,71,spotify:artist:2WBJQGf1bT1kxuoqziH5g4,678115,"['deep house', 'house']"
7jEEE187pVG6InOxn03oA5,Benjamin Ingrosso,65,spotify:artist:7jEEE187pVG6InOxn03oA5,216025,['swedish pop']
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,71,spotify:artist:3yDIp0kaq9EFKe07X1X2rz,134273,['disco']
1OFOShsIbhy1l5x73yuVyB,Shenseea,64,spotify:artist:1OFOShsIbhy1l5x73yuVyB,738739,"['dancehall', 'dancehall queen']"
20gsENnposVs2I4rQ5kvrf,Sam Feldt,67,spotify:artist:20gsENnposVs2I4rQ5kvrf,767351,"['edm', 'pop dance', 'tropical house']"
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,71,spotify:artist:1HBjj22wzbscIZ9sEb5dyf,3732301,"['pop', 'pop dance', 'tropical house', 'uk dance']"
3E0d6yF8knEtWluzLbxCVA,Endless Summer,57,spotify:artist:3E0d6yF8knEtWluzLbxCVA,6458,['pop dance']
4uNv6RD2YXwoaKgHfJZkkL,Violet Days,56,spotify:artist:4uNv6RD2YXwoaKgHfJZkkL,25681,['indie electropop']
2gduEC76ry33RVurAvT05p,Nathan Dawe,62,spotify:artist:2gduEC76ry33RVurAvT05p,119327,"['pop dance', 'uk dance']"
7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,70,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,1607391,"['dance pop', 'pop dance', 'talent show', 'uk pop']"
0NGAZxHanS9e0iNHpR8f2W,Alok,78,spotify:artist:0NGAZxHanS9e0iNHpR8f2W,11313808,"['electro house', 'pop nacional', 'slap house']"
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,77,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,6790397,['pop']
7kNqXtgeIwFtelmRjWv205,John Summit,68,spotify:artist:7kNqXtgeIwFtelmRjWv205,287119,"['house', 'pop dance', 'uk dance']"
4yX6mpMyBGf9UfvBB8JJrc,HAYLA,64,spotify:artist:4yX6mpMyBGf9UfvBB8JJrc,26686,[]
1dTEPvUhxpFzL7UMKHWFfZ,Tom Santa,55,spotify:artist:1dTEPvUhxpFzL7UMKHWFfZ,14346,['stutter house']
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,82,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,7262254,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']"
45dkTj5sMRSjrmBSBeiHym,Tate McRae,81,spotify:artist:45dkTj5sMRSjrmBSBeiHym,5312839,['pop']
1VJ0briNOlXRtJUAzoUJdt,FISHER,73,spotify:artist:1VJ0briNOlXRtJUAzoUJdt,931629,"['australian house', 'house']"
3CGuwWgoCYSO5Z72H5G2Ec,Kita Alexander,58,spotify:artist:3CGuwWgoCYSO5Z72H5G2Ec,66694,"['aussietronica', 'australian indie']"
1QEd635szhierW6gzRiS1o,Hannah Laing,59,spotify:artist:1QEd635szhierW6gzRiS1o,71139,[]
4AuHHsxMRVg7bXSgvlrAff,RoRo,55,spotify:artist:4AuHHsxMRVg7bXSgvlrAff,4025,['modern alternative pop']
0NGAZxHanS9e0iNHpR8f2W,Alok,78,spotify:artist:0NGAZxHanS9e0iNHpR8f2W,11313808,"['electro house', 'pop nacional', 'slap house']"
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,77,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,9069567,"['dance pop', 'pop']"
4dEayBlrVBjaQOktGkmWki,Switch Disco,59,spotify:artist:4dEayBlrVBjaQOktGkmWki,94483,[]
7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,70,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,1607391,"['dance pop', 'pop dance', 'talent show', 'uk pop']"
2YVF0Ou5zIc4mpgtLIlGN0,Robert Miles,61,spotify:artist:2YVF0Ou5zIc4mpgtLIlGN0,210315,"['dream trance', 'eurodance', 'trance']"
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,77,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,9069567,"['dance pop', 'pop']"
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,86,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,25470275,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
0xRXCcSX89eobfrshSVdyu,MEDUZA,73,spotify:artist:0xRXCcSX89eobfrshSVdyu,757176,"['edm', 'pop dance', 'pop house', 'uk dance']"
5344K3N7rx7kw1HjO8psuq,James Carter,64,spotify:artist:5344K3N7rx7kw1HjO8psuq,46312,"['pop dance', 'uk dance']"
67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,73,spotify:artist:67MNhiAICFY6Pwc2YxCO0K,540516,['alt z']
56Qz2XwGj7FxnNKrfkWjnb,FAST BOY,66,spotify:artist:56Qz2XwGj7FxnNKrfkWjnb,32422,['pop dance']
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,82,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,7262254,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']"
790FomKkXshlbRYZFtlgla,KAROL G,87,spotify:artist:790FomKkXshlbRYZFtlgla,46337603,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,75,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,2795246,"['belgian edm', 'edm', 'pop dance', 'tropical house']"
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,72,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,5500005,"['metropopolis', 'modern rock', 'pop']"
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,86,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,25470275,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
4EPJlUEBy49EX1wuFOvtjK,Becky Hill,71,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,792463,"['pop dance', 'pop house', 'uk dance', 'uk pop']"
7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,70,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,1607391,"['dance pop', 'pop dance', 'talent show', 'uk pop']"
6DgP9otnZw5z6daOntINxp,Joel Corry,69,spotify:artist:6DgP9otnZw5z6daOntINxp,414879,"['dance pop', 'pop dance', 'uk dance']"
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,70,spotify:artist:4Q6nIcaBED8qUel8bBx6Cr,1169997,"['dance pop', 'edm', 'house', 'pop dance', 'uk dance', 'uk pop']"
25uiPmTg16RbhZWAqwLBy5,Charli XCX,74,spotify:artist:25uiPmTg16RbhZWAqwLBy5,3146922,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']"
6cK3NBO6uP7hh0oyuVELFl,Saweetie,67,spotify:artist:6cK3NBO6uP7hh0oyuVELFl,2193054,"['cali rap', 'trap queen']"
3K2zB87GZv1krx031en5VA,La Roux,60,spotify:artist:3K2zB87GZv1krx031en5VA,644509,"['alternative dance', 'electropop', 'indietronica', 'neo-synthpop']"
6HQ6vf4AloXyVNdyJhrX1J,GAMPER & DADONI,63,spotify:artist:6HQ6vf4AloXyVNdyJhrX1J,148248,"['german dance', 'pop dance', 'tropical house']"
0NGAZxHanS9e0iNHpR8f2W,Alok,78,spotify:artist:0NGAZxHanS9e0iNHpR8f2W,11313808,"['electro house', 'pop nacional', 'slap house']"
1IueXOQyABrMOprrzwQJWN,Sigala,65,spotify:artist:1IueXOQyABrMOprrzwQJWN,1554750,"['dance pop', 'edm', 'pop dance', 'uk dance']"
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,76,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,12359276,"['indietronica', 'metropopolis', 'pop', 'uk pop']"
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,70,spotify:artist:4Q6nIcaBED8qUel8bBx6Cr,1169997,"['dance pop', 'edm', 'house', 'pop dance', 'uk dance', 'uk pop']"
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,73,spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,5570877,['pop']
2HHmvvSQ44ePDH7IKVzgK0,Jain,62,spotify:artist:2HHmvvSQ44ePDH7IKVzgK0,948768,['french pop']
5IrxhrMyvZxzgPYrC9j2km,Ian Asher,62,spotify:artist:5IrxhrMyvZxzgPYrC9j2km,119173,[]
5Igpc9iLZ3YGtKeYfSrrOE,Chris Lake,66,spotify:artist:5Igpc9iLZ3YGtKeYfSrrOE,327549,"['bass house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house', 'tech house']"
5ITI6SEoUZMIXXkzCfr4oE,Aluna,60,spotify:artist:5ITI6SEoUZMIXXkzCfr4oE,75988,"['dance pop', 'uk dance']"
4EPJlUEBy49EX1wuFOvtjK,Becky Hill,71,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,792463,"['pop dance', 'pop house', 'uk dance', 'uk pop']"
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,86,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,25470275,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
6AC7fqQQgNwXXpBa5bqyBr,Kronan,53,spotify:artist:6AC7fqQQgNwXXpBa5bqyBr,6718,['saxophone house']
6kpYdtbD0QinjBcwkxLPm3,Nyaruach,53,spotify:artist:6kpYdtbD0QinjBcwkxLPm3,2439,['south sudanese pop']
3MyFDtqB80WZvbtCZRsekM,Bakermat,65,spotify:artist:3MyFDtqB80WZvbtCZRsekM,424770,"['minimal tech house', 'tropical house']"
7zAAwgV5Wqmvpb4GzvlRkP,Jazzy,61,spotify:artist:7zAAwgV5Wqmvpb4GzvlRkP,63120,"['pop dance', 'uk dance']"
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,71,spotify:artist:1HBjj22wzbscIZ9sEb5dyf,3732301,"['pop', 'pop dance', 'tropical house', 'uk dance']"
4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,72,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,1272775,"['edm', 'german dance', 'pop dance', 'tropical house', 'uk dance']"
5PlfkPxwCpRRWQJBxCa0By,HUGEL,68,spotify:artist:5PlfkPxwCpRRWQJBxCa0By,252978,['deep house']
72zmP13MQQhZHt4Kl0FOTs,Cumbiafrica,57,spotify:artist:72zmP13MQQhZHt4Kl0FOTs,23028,[]
6Se1y4vDcu9fVHLqdj1N3q,Wuki,58,spotify:artist:6Se1y4vDcu9fVHLqdj1N3q,116247,[]
4FAahCBNlbpgoAhVfuUHPD,Dezko,54,spotify:artist:4FAahCBNlbpgoAhVfuUHPD,84174,[]
7f5Zgnp2spUuuzKplmRkt7,Lost Frequencies,75,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,2795246,"['belgian edm', 'edm', 'pop dance', 'tropical house']"
4p5WgeiPSPpqPDs7T6OkWf,ANOTR,61,spotify:artist:4p5WgeiPSPpqPDs7T6OkWf,98653,['dutch tech house']
4vhZgo4uiuMnCgnSJEb7yb,Erik Bandt,50,spotify:artist:4vhZgo4uiuMnCgnSJEb7yb,1413,[]
5YZ5AExR68U3ZblH6HcO6B,Leven Kali,56,spotify:artist:5YZ5AExR68U3ZblH6HcO6B,197279,['alternative r&b']
7tP7gxk3jhX8DWrl3thctC,NOIT,50,spotify:artist:7tP7gxk3jhX8DWrl3thctC,3210,[]
0Cs47vvRsPgEfliBU9KDiB,D.O.D,64,spotify:artist:0Cs47vvRsPgEfliBU9KDiB,78700,"['electro house', 'house', 'pop dance', 'uk dance']"
205i7E8fNVfojowcQSfK9m,Dom Dolla,66,spotify:artist:205i7E8fNVfojowcQSfK9m,388460,"['australian house', 'deep groove house', 'house']"
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,73,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,3835124,"['canadian latin', 'canadian pop', 'dance pop', 'pop']"
7A0awCXkE1FtSU8B0qwOJQ,Jamie xx,58,spotify:artist:7A0awCXkE1FtSU8B0qwOJQ,797571,"['electronica', 'future garage', 'indie soul', 'indietronica']"
0XfQBWgzisaS9ltDV9bXAS,Honey Dijon,51,spotify:artist:0XfQBWgzisaS9ltDV9bXAS,117972,['garage house']
0YVquC9RaJLYFNmlJFzkTV,AYYBO,55,spotify:artist:0YVquC9RaJLYFNmlJFzkTV,50253,[]
7MdlXmq2HViAJWo9cf30sR,Cloonee,57,spotify:artist:7MdlXmq2HViAJWo9cf30sR,147232,['tech house']
5nki7yRhxgM509M5ADlN1p,Oliver Heldens,66,spotify:artist:5nki7yRhxgM509M5ADlN1p,1018435,"['dutch house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house']"
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,71,spotify:artist:3yDIp0kaq9EFKe07X1X2rz,134273,['disco']
1ilcpQQeF5mmvfO682aDgJ,House Gospel Choir,51,spotify:artist:1ilcpQQeF5mmvfO682aDgJ,26926,['cedm']
4oLeXFyACqeem2VImYeBFe,Fred again..,75,spotify:artist:4oLeXFyACqeem2VImYeBFe,1449725,"['edm', 'house', 'stutter house']"
4TvhRzxIL1le2PWCeUqxQw,The Blessed Madonna,64,spotify:artist:4TvhRzxIL1le2PWCeUqxQw,79283,['edm']
0zG1jPdH10g3d0dZINMYkw,TECH IT DEEP,49,spotify:artist:0zG1jPdH10g3d0dZINMYkw,9810,[]
3HqP3nd8WI0VfHRhApPlan,Trinix,64,spotify:artist:3HqP3nd8WI0VfHRhApPlan,219061,"['bass trap', 'new french touch']"
6n45wsxj6sDedgwEyTza6d,Fafá de Belém,50,spotify:artist:6n45wsxj6sDedgwEyTza6d,237355,"['axe', 'carimbo', 'mpb', 'musica popular paraense', 'pagode', 'pop nacional antigas', 'samba', 'velha guarda']"
2TcGJdSOiOvITBzhvfX8XB,Shouse,63,spotify:artist:2TcGJdSOiOvITBzhvfX8XB,140191,['aussietronica']
6DgP9otnZw5z6daOntINxp,Joel Corry,69,spotify:artist:6DgP9otnZw5z6daOntINxp,414879,"['dance pop', 'pop dance', 'uk dance']"
5SHxzwjek1Pipl1Yk11UHv,Tom Grennan,62,spotify:artist:5SHxzwjek1Pipl1Yk11UHv,547558,['uk pop']
1gR0gsQYfi6joyO1dlp76N,Justice,66,spotify:artist:1gR0gsQYfi6joyO1dlp76N,1210207,"['alternative dance', 'dance-punk', 'electronica', 'filter house', 'indietronica', 'neo-synthpop', 'new rave']"
5INjqkS1o8h1imAzPqGZBb,Tame Impala,78,spotify:artist:5INjqkS1o8h1imAzPqGZBb,7731010,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']"
64KEffDW9EtZ1y2vBYgq8T,Marshmello,81,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,33601390,"['brostep', 'edm', 'pop', 'progressive electro house']"
329e4yvIujISKGKz1BZZbO,Farruko,79,spotify:artist:329e4yvIujISKGKz1BZZbO,15594722,"['reggaeton', 'trap latino', 'urbano latino']"
5nki7yRhxgM509M5ADlN1p,Oliver Heldens,66,spotify:artist:5nki7yRhxgM509M5ADlN1p,1018435,"['dutch house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house']"
5IrxhrMyvZxzgPYrC9j2km,Ian Asher,62,spotify:artist:5IrxhrMyvZxzgPYrC9j2km,119173,[]
65c5si0ePAwkOCn4M35Ho7,Sérgio Mendes,58,spotify:artist:65c5si0ePAwkOCn4M35Ho7,195937,"['bossa nova', 'brazilian jazz', 'samba']"
0PCCGZ0wGLizHt2KZ7hhA2,Artemas,81,spotify:artist:0PCCGZ0wGLizHt2KZ7hhA2,639907,[]
1GVuCyb4PlArufUZDUnRQi,southstar,61,spotify:artist:1GVuCyb4PlArufUZDUnRQi,126686,"['hypertechno', 'pop dance']"
7keGfmQR4X5w0two1xKZ7d,Kungs,68,spotify:artist:7keGfmQR4X5w0two1xKZ7d,938698,"['edm', 'pop dance', 'uk dance']"
5Igpc9iLZ3YGtKeYfSrrOE,Chris Lake,66,spotify:artist:5Igpc9iLZ3YGtKeYfSrrOE,327549,"['bass house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house', 'tech house']"
1GuqTQbuixFHD6eBkFwVcb,Sammy Virji,59,spotify:artist:1GuqTQbuixFHD6eBkFwVcb,103997,"['bass house', 'old school bassline']"
4q8SjmBr5X7DUmVvrnNrsd,Nathan Nicholson,54,spotify:artist:4q8SjmBr5X7DUmVvrnNrsd,7580,[]
5ENS85nZShljwNgg4wFD7D,Gabry Ponte,71,spotify:artist:5ENS85nZShljwNgg4wFD7D,509977,"['eurodance', 'italo dance', 'slap house']"
0TKFPt9w0AAEnhB9bd0pLy,LUM!X,65,spotify:artist:0TKFPt9w0AAEnhB9bd0pLy,180094,"['melbourne bounce international', 'slap house']"
2Bc52Zzq4Hx7Dqm0Qw8bJL,Daddy DJ,48,spotify:artist:2Bc52Zzq4Hx7Dqm0Qw8bJL,11727,['bubblegum dance']
2gduEC76ry33RVurAvT05p,Nathan Dawe,62,spotify:artist:2gduEC76ry33RVurAvT05p,119327,"['pop dance', 'uk dance']"
6DgP9otnZw5z6daOntINxp,Joel Corry,69,spotify:artist:6DgP9otnZw5z6daOntINxp,414879,"['dance pop', 'pop dance', 'uk dance']"
7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,70,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,1607391,"['dance pop', 'pop dance', 'talent show', 'uk pop']"
4FrXHrpbDLNyO3pbVv8RmF,Sophie and the Giants,58,spotify:artist:4FrXHrpbDLNyO3pbVv8RmF,57731,['sheffield indie']
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,71,spotify:artist:2WBJQGf1bT1kxuoqziH5g4,678115,"['deep house', 'house']"
4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,72,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,1272775,"['edm', 'german dance', 'pop dance', 'tropical house', 'uk dance']"
13wroZC00C9ix8fUR0JvaY,The Stickmen Project,55,spotify:artist:13wroZC00C9ix8fUR0JvaY,100942,[]
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,73,spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,5570877,['pop']
4EPJlUEBy49EX1wuFOvtjK,Becky Hill,71,spotify:artist:4EPJlUEBy49EX1wuFOvtjK,792463,"['pop dance', 'pop house', 'uk dance', 'uk pop']"
0u6GtibW46tFX7koQ6uNJZ,Topic,69,spotify:artist:0u6GtibW46tFX7koQ6uNJZ,246156,"['german dance', 'pop dance', 'pop edm', 'uk dance']"
1yqxFtPHKcGcv6SXZNdyT9,MK,65,spotify:artist:1yqxFtPHKcGcv6SXZNdyT9,295866,"['house', 'pop dance']"
205i7E8fNVfojowcQSfK9m,Dom Dolla,66,spotify:artist:205i7E8fNVfojowcQSfK9m,388460,"['australian house', 'deep groove house', 'house']"
1aRWWqUGxjgTSGQYHGZbot,BADDIES ONLY,56,spotify:artist:1aRWWqUGxjgTSGQYHGZbot,50245,[]
7rVEQZBDtYmToQaYOQJCm2,Sharam,48,spotify:artist:7rVEQZBDtYmToQaYOQJCm2,22254,['tribal house']
1btv9qmIpbp7q1ixCYNdHu,Adam Beyer,51,spotify:artist:1btv9qmIpbp7q1ixCYNdHu,319365,"['dark techno', 'minimal techno', 'raw techno', 'schranz', 'swedish electronic', 'swedish techno', 'techno']"
7mC3RkNNTV6p2j9w4F8Ip4,Layton Giordani,53,spotify:artist:7mC3RkNNTV6p2j9w4F8Ip4,74192,"['dark techno', 'nyc club']"
3ABaec4jjl95VqmG1iD4k2,Green Velvet,51,spotify:artist:3ABaec4jjl95VqmG1iD4k2,229649,"['house', 'minimal techno', 'tech house']"
6QsxKDNLJbtYqxb2wRmsu1,Borai & Denham Audio,49,spotify:artist:6QsxKDNLJbtYqxb2wRmsu1,5061,[]
5H8NL83Hl16bYRy4LCqriO,Borai,44,spotify:artist:5H8NL83Hl16bYRy4LCqriO,4480,['breaks']
2gyrzIEBDddx6GsW60DnW1,Denham Audio,45,spotify:artist:2gyrzIEBDddx6GsW60DnW1,9626,"['breaks', 'modern jungle']"
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,94154123,"['art pop', 'pop']"
6q7nMIVgGohQ14mSsq3F8t,Gilsons,64,spotify:artist:6q7nMIVgGohQ14mSsq3F8t,357497,['nova mpb']
7yk35uHNQclPXFGFoTU44w,The Pharcyde,55,spotify:artist:7yk35uHNQclPXFGFoTU44w,741363,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'west coast rap']"
70gP6Ry4Uo0Yx6uzPIdaiJ,Bas,66,spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ,569308,"['queens hip hop', 'rap', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']"
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,84,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,23510046,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
1sPg5EHuQXTMElpZ4iUgXe,ANAVITÓRIA,66,spotify:artist:1sPg5EHuQXTMElpZ4iUgXe,6604823,"['folk brasileiro', 'musica tocantinense', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional']"
2x7EATekOPhFGRx3syMGEC,The Knocks,57,spotify:artist:2x7EATekOPhFGRx3syMGEC,229933,"['alternative dance', 'indie poptimism', 'nu disco']"
586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,64,spotify:artist:586uxXMyD5ObPuzjtrzO1Q,775775,['edm']
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,78,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,12666309,"['atl hip hop', 'hip hop', 'rap']"
4PhdYoQGH8s1xee81dqQOO,Natiruts,66,spotify:artist:4PhdYoQGH8s1xee81dqQOO,3264135,"['brazilian reggae', 'brazilian rock', 'reggae tuga']"
2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,57,spotify:artist:2OjoIDVPQKT9B7loZbPEfp,1077462,"['axe', 'pop nacional', 'sertanejo universitario']"
0nFdWpwl7h6fp3ADRyG14L,Marina Sena,62,spotify:artist:0nFdWpwl7h6fp3ADRyG14L,350879,['pop lgbtq+ brasileira']
2d9LRvQJnAXRijqIJDDs2K,Emicida,60,spotify:artist:2d9LRvQJnAXRijqIJDDs2K,1843030,"['afrofuturismo brasileiro', 'brazilian hip hop', 'brazilian reggae', 'funk ostentacao', 'hip hop tuga', 'manguebeat', 'pop lgbtq+ brasileira']"
7HGNYPmbDrMkylWqeFCOIQ,Caetano Veloso,63,spotify:artist:7HGNYPmbDrMkylWqeFCOIQ,2230771,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']"
50sftj2oW2iBviA6RkTzsz,Silva,56,spotify:artist:50sftj2oW2iBviA6RkTzsz,391600,"['nova mpb', 'pop lgbtq+ brasileira']"
4tenlYn9MG8Fda3OyDtPRO,Los Aptos,45,spotify:artist:4tenlYn9MG8Fda3OyDtPRO,177252,"['corridos tumbados', 'sad sierreno']"
2Tglaf8nvDzwSQnpSrjLHP,Cuco,66,spotify:artist:2Tglaf8nvDzwSQnpSrjLHP,2804805,"['bedroom pop', 'dream pop']"
7dLXGClVfy10Ug57dZE0iC,Mundo Livre S/A,31,spotify:artist:7dLXGClVfy10Ug57dZE0iC,80274,"['brazilian indie', 'manguebeat', 'nova mpb', 'nova musica pernambucana']"
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,81,spotify:artist:1U1el3k54VvEUzo3ybLPlM,7138434,['colombian pop']
5D56dZmhE9DgT01XixdHiD,Lagum,63,spotify:artist:5D56dZmhE9DgT01XixdHiD,949774,"['belo horizonte indie', 'nova mpb']"
0JjPiLQNgAFaEkwoy56B1C,L7NNON,73,spotify:artist:0JjPiLQNgAFaEkwoy56B1C,4091712,"['funk rj', 'pop rap brasileiro', 'trap brasileiro']"
