album_id,album_nome,album_tipo,data_lancamento,uri,artistas_nome,nr_musicas
44apM3pC4x6oLt5ULbtV3j,Manifesto Musical (Ao Vivo),album,2022-05-20,spotify:album:44apM3pC4x6oLt5ULbtV3j,['3p7PcrEHaaKLJnPUGOtRlT'],27
2N8l2cxeIlx0LKzQGUGQjy,"Infinito 2021, Vol.2",album,2021-07-29,spotify:album:2N8l2cxeIlx0LKzQGUGQjy,['1vppDmG3i5sXf3DJzrK4T1'],19
3BicSFhksEP3QHanmBM1Wd,Praise Jah In The Moonlight,single,2023-12-27,spotify:album:3BicSFhksEP3QHanmBM1Wd,['0n4Fao9kbjgM76RmVlfSwr'],1
2hLNxoJZ5kZoBEX0XGBRNu,"Preço Curto, Prazo Longo",album,1999-01-05,spotify:album:2hLNxoJZ5kZoBEX0XGBRNu,['1on7ZQ2pvgeQF4vmIA09x5'],25
62Ot058LfUzRFxbramAggQ,Dragonfly,album,2003-03-31,spotify:album:62Ot058LfUzRFxbramAggQ,['0o0rlxlC3ApLWsxFkUjMXc'],11
6TVsnE10smdfVGIEG5BFbM,Já,album,2000,spotify:album:6TVsnE10smdfVGIEG5BFbM,['4wvAGBushcLkCZ1lEZsYMf'],14
7KQm2twpmcGLTVzBDgnLuG,Péssimo Negócio (Ao Vivo),single,2023-09-27,spotify:album:7KQm2twpmcGLTVzBDgnLuG,"['1OFP2fSFWTfJ80rzUo5AGb', '5coW9ioCpvEYGx4v1nvWec']",1
2TjXXr70261KZWHACRWEtR,Diversoficando,album,2014-11-15,spotify:album:2TjXXr70261KZWHACRWEtR,['0GWNKI3VPEcJsOIEhUjmxd'],7
4LEeNDHmnXsM04yoJARCYu,Casinha,album,2007-01-18,spotify:album:4LEeNDHmnXsM04yoJARCYu,['3h7RaVXBvdSNa7LXQtVYqH'],14
1x2y04H5qSXOU9tzDZVT9i,Natiruts Acústico no Rio de Janeiro (Ao Vivo),album,2012-09-18,spotify:album:1x2y04H5qSXOU9tzDZVT9i,['4PhdYoQGH8s1xee81dqQOO'],20
67TrPKnENDevc0cq8FEfm5,Acordei Bem Cedo,single,2023-09-15,spotify:album:67TrPKnENDevc0cq8FEfm5,"['21ELc2P2rA3Cu6xw3VWqvv', '3bpbNht7qJCmPo8sjVF3tA', '0KelBuBLAY4mPbrEdNtzlP']",1
1LXT8zy44pu8JgWBoK5Tam,Várias Ondas,album,2023-09-01,spotify:album:1LXT8zy44pu8JgWBoK5Tam,"['5M06IyTZgyRlWeNjazqsZK', '6uYrXgVHctAJtIdSODcyLJ']",10
7kZ5JyVWYTLnCt0nwvs3Gi,O Mundo Diz Que Não,single,2024-04-24,spotify:album:7kZ5JyVWYTLnCt0nwvs3Gi,"['0pcoadNMmvrUyab1RxWBoV', '1OFP2fSFWTfJ80rzUo5AGb', '0KcbRunfjZHfwEnEgd1Dy6']",1
5gp2QQU4bgpE8OpZo10kBo,Rindo À Toa (Ao Vivo),single,2023-09-01,spotify:album:5gp2QQU4bgpE8OpZo10kBo,"['1OFP2fSFWTfJ80rzUo5AGb', '6uTK3YD9CT3pLx2yEfVmXk']",1
5564Nl3uMeEUisl4Vz7JXK,Antídoto Pra Todo Tipo de Veneno,album,2023-08-18,spotify:album:5564Nl3uMeEUisl4Vz7JXK,"['5BWqFYIPTnFx3OPWOoJvmD', '3h7RaVXBvdSNa7LXQtVYqH']",12
6rqpxYPwbgn348n8b5j7ne,Amores E Flores,album,2021-01-22,spotify:album:6rqpxYPwbgn348n8b5j7ne,['6uYrXgVHctAJtIdSODcyLJ'],7
6HJf6QbEk7IR6zpDRiHMMd,Andei Só,single,2024-01-11,spotify:album:6HJf6QbEk7IR6zpDRiHMMd,"['317yGDHMNsNQMfjsNNPYUg', '3tzacGOmngxUV8W8lU9h3Q']",1
1XRXhmwnkbjh8voQ5rIn0L,15 Anos (Ao vivo),album,2002-08-13,spotify:album:1XRXhmwnkbjh8voQ5rIn0L,['6oAqyhJILwJf9S3Of2zTuv'],16
1dGKlrAidKqbr2UQswAFeY,Pedra Preciosa,single,2024-02-23,spotify:album:1dGKlrAidKqbr2UQswAFeY,['5M06IyTZgyRlWeNjazqsZK'],1
4q8jyiEtpecQblVyRUASht,Refletir (Resista),single,2023-06-30,spotify:album:4q8jyiEtpecQblVyRUASht,"['4r6d4drhz83kHCRVJnzgdr', '6102bVgHhOwz9NGawJPJOL']",1
6Y71epbFxkDeFtReHp2inZ,Sabotage 50,album,2024-04-03,spotify:album:6Y71epbFxkDeFtReHp2inZ,"['5deK5HnwbEKvge2svL0i0B', '6U98XWjrUPnPtPBjEprDmu', '0sWTkzCrdEvuX7Du6MFLzc', '2Xpiwporhsl8LXdC96Xs8J']",9
2nXesv3OqUatWUViOpmSoq,Encantos Mil,single,2024-02-22,spotify:album:2nXesv3OqUatWUViOpmSoq,['2rbsGwF4WD9SlCqjo0Q2LS'],1
3yBDMLDoYrgXZbeXbAGbev,vida leve,single,2023-03-10,spotify:album:3yBDMLDoYrgXZbeXbAGbev,"['48vcFBrAdtdJXjVWZKuuwH', '246xfnz80PngiO9sZubyy0']",1
1LdtvPmNJBTpAAKG6ttpym,Pelo mundo,single,2023-11-10,spotify:album:1LdtvPmNJBTpAAKG6ttpym,['1YC2sOHtayOjFp3hQ8GeSH'],3
1tHXr2JpbZAyn4cS6eObs7,Tô Em Casa,single,2023-03-03,spotify:album:1tHXr2JpbZAyn4cS6eObs7,"['2PK9pWPbpzjPDM2HVR1NEO', '1OFP2fSFWTfJ80rzUo5AGb']",1
0zIowT1jTcN8v8bFa8t0Er,Flor de Aruanda,single,2019-03-22,spotify:album:0zIowT1jTcN8v8bFa8t0Er,['0GWNKI3VPEcJsOIEhUjmxd'],1
5OWNjD9yPqqBGLfZcYuerT,Brisa Positiva,single,2018-08-17,spotify:album:5OWNjD9yPqqBGLfZcYuerT,['6rNz4V8ocdBOLgXmLxLVcW'],1
6YnU3FIZ2JZ5dNkU0TkpIC,Entre Borboletas e Aviões,album,2024-03-01,spotify:album:6YnU3FIZ2JZ5dNkU0TkpIC,"['4B8KF3OtiyDkloMmJ4qCm0', '6uTK3YD9CT3pLx2yEfVmXk']",7
0ZVIlN470lRMTipVeCUkJw,Vitória,single,2023-09-29,spotify:album:0ZVIlN470lRMTipVeCUkJw,['4r6d4drhz83kHCRVJnzgdr'],1
2pKxo9wod5y9eKezCaCK3Q,Ao Vivo Em São Paulo,album,2022-09-30,spotify:album:2pKxo9wod5y9eKezCaCK3Q,"['246xfnz80PngiO9sZubyy0', '6uYrXgVHctAJtIdSODcyLJ']",17
1XjmTQqDIvqsbR9oVQC39y,Go Back,single,2023-04-14,spotify:album:1XjmTQqDIvqsbR9oVQC39y,"['2iWBU8uSOix81wnZtwDqLx', '7LunbFWIm3RPQpywjOSSd8']",1
3CJRazEYFedeCnvMtHvtua,Uma Noite E 1/2,single,2021-08-01,spotify:album:3CJRazEYFedeCnvMtHvtua,['2HKe0e9UKKX1aBRvY0nmL7'],1
7sWij8NaethU2vuouVcjgr,Saquarema (Remix),single,2021-12-10,spotify:album:7sWij8NaethU2vuouVcjgr,['1POsQml4E21Ku75BirHFMQ'],1
2SSx10zSB8ZtF98MgDEKvr,LEVE,single,2022-10-21,spotify:album:2SSx10zSB8ZtF98MgDEKvr,['6WyIBfeJIvg5bYY0GRFZwi'],1
4Fa9dI4joZ8SYsXOSKIlEu,Lua Crescente,single,2022-05-20,spotify:album:4Fa9dI4joZ8SYsXOSKIlEu,['1D8wO50htejQzCFByxytKH'],1
1xNlNHe5bXk8ZC4rxoZdvf,Revolvendo as Raizes,compilation,2023-12-08,spotify:album:1xNlNHe5bXk8ZC4rxoZdvf,"['6oAqyhJILwJf9S3Of2zTuv', '5vcL0DhIdXrwxyp791wrFM']",10
75Z8oFAjxXrGABH4URez3B,Santa Terra,single,2021-11-12,spotify:album:75Z8oFAjxXrGABH4URez3B,['6Uvbaff54Nvzomm1kQLX8q'],1
0WpWvWY5iKQTYuNnqum8qI,Sessão Aberta Acústico,single,2020-10-30,spotify:album:0WpWvWY5iKQTYuNnqum8qI,['6hfNZcbKvjpOnhhkFVKyt7'],3
6C7r5cHBd87KOXl8JMgN8W,Rouxinóis,single,2023-03-31,spotify:album:6C7r5cHBd87KOXl8JMgN8W,['4B8KF3OtiyDkloMmJ4qCm0'],1
7GRtOhtBDFj6jRTFKrgoZK,Caiçara,single,2022-02-03,spotify:album:7GRtOhtBDFj6jRTFKrgoZK,['7tc8zhkjLM3ymqrDmFHajk'],1
28W7g8L3MysCINCqaLOgN7,Sol da Meia-Noite,single,2021-11-19,spotify:album:28W7g8L3MysCINCqaLOgN7,"['4jKKMcr1tu7dl9phu8o3pl', '6r9jXjPwsd3OP4aCSfYRhW']",1
4k7qkWs4sfeJc4cl628ynJ,Avenida da Paixão,single,2021-08-16,spotify:album:4k7qkWs4sfeJc4cl628ynJ,['7bSkVdJAG3faHcw3lnBK7y'],1
41TqnxKqqb5N0HlkVlBk0A,Vou Agradecer,single,2021-06-25,spotify:album:41TqnxKqqb5N0HlkVlBk0A,"['5apI1VSAPnJvQWMMUpQXPc', '15xByX487ejik5EeNySqxQ']",1
0ejMTMDQ4kWbJDimnXPNIr,O Que te Faz Viver,single,2021-09-17,spotify:album:0ejMTMDQ4kWbJDimnXPNIr,['6ko7vi5bpxvolJ9g47pve7'],1
0sOnQvXTfgv9zyrf1Mi7Zj,Minha Ilha,single,2021-08-02,spotify:album:0sOnQvXTfgv9zyrf1Mi7Zj,['5tvMRnrx7V0hJc4XhbqEtr'],1
479XhvUfr2RSx6IamTa0L8,Terra do Sol,single,2022-03-04,spotify:album:479XhvUfr2RSx6IamTa0L8,"['2UhdhFK77w8HgPFhdPZDWy', '2K7WZmzw0YSyXW1xZE1T4l']",1
6G6HxSlbqCoGhOiWNdDCTO,Confia Mais,single,2024-05-03,spotify:album:6G6HxSlbqCoGhOiWNdDCTO,"['1BEwyy7IePkvyJpA1WSw1n', '2d92LVCevmO89rznIQqOhL']",1
4ZVhVkoYsJn5ZykZfQGfBO,Filho do Mar,single,2022-03-04,spotify:album:4ZVhVkoYsJn5ZykZfQGfBO,['7ES8RFsuGv3pM0x34FSTIv'],1
10MBQILKvvQw5dnoC2fI7x,Sou Tão Eu,single,2022-05-26,spotify:album:10MBQILKvvQw5dnoC2fI7x,['7tc8zhkjLM3ymqrDmFHajk'],1
1GhDBChURERKoa0hIcJkIf,Our Love,single,2024-03-08,spotify:album:1GhDBChURERKoa0hIcJkIf,['54emVun9PakI9opV4aT5Jb'],1
38I1Q4e9SGC3n5jEKvpVzG,Se Joga,single,2023-08-18,spotify:album:38I1Q4e9SGC3n5jEKvpVzG,['44SfcAfSnOkXQleRmVCwux'],1
3DM0LwaeVcO4SrobtimYxB,Jah Bless,single,2022-02-11,spotify:album:3DM0LwaeVcO4SrobtimYxB,['7DbjEZyIXYZy7q7563s90d'],1
058ktMlIudmSi3yvqOKFPB,Acordo Cedo,single,2024-03-08,spotify:album:058ktMlIudmSi3yvqOKFPB,['1iffB8upqqDnx6UX8P3kz2'],1
3x1JYZZhhtiGBt0knJ0mfl,O Amor Venceu,single,2021-11-26,spotify:album:3x1JYZZhhtiGBt0knJ0mfl,['0NXMeMdtkYLVWlvL9mPIGU'],1
4DNJ8zWxSi0LQEPZ0RD3os,Abre a Janela,single,2021-07-28,spotify:album:4DNJ8zWxSi0LQEPZ0RD3os,['7N2LChaHcTgIP5jCPT6TGx'],1
2MXJJpkpyxiUHO1c0Y405O,Enquanto Houver,single,2021-10-22,spotify:album:2MXJJpkpyxiUHO1c0Y405O,"['4xgWOvc4WXipnXYfA3JYIW', '4t793GwdVTpumLvvKDkVsF']",1
4Dlj7HusLNSwUWS2URvZIV,Corri Demais,single,2021-08-06,spotify:album:4Dlj7HusLNSwUWS2URvZIV,['5lAz5CTHn1cuYROHKmoAvB'],1
2490YcvYldR03aJHLmbC9G,Coletivo (Remasterizado),album,2007,spotify:album:2490YcvYldR03aJHLmbC9G,['7lrI5k7baxankvaESuS4ag'],11
75aD61Mdn46by45roKljUL,Flying High,single,2021-12-03,spotify:album:75aD61Mdn46by45roKljUL,"['2Z5qm6vzoFzV2FfdDQ8kKm', '2H2ov0xQLpg5fg6nCElBCK']",1
5vdy3biDY8tZP2OzcHiC0w,Pôr do Sol,single,2022-04-01,spotify:album:5vdy3biDY8tZP2OzcHiC0w,['44SfcAfSnOkXQleRmVCwux'],1
79ZK3MKk56dn4iNp3esrtf,Pra Que Fazer Assim? (Versão Instrumental),single,2021-11-19,spotify:album:79ZK3MKk56dn4iNp3esrtf,['2OmkPZFRWq9lBwUEtTF5Wz'],1
0dDtX1adn2p2VL4mrDlHUg,Manhãs Azuis,single,2021-10-29,spotify:album:0dDtX1adn2p2VL4mrDlHUg,['3cnM40C3T0NqGaoVWuuYWO'],1
5WdbJyYhdrJ9iS7xUyfkzs,Ocean,single,2018-04-26,spotify:album:5WdbJyYhdrJ9iS7xUyfkzs,"['0NGAZxHanS9e0iNHpR8f2W', '7qPLO2XOUaRrRxkvLZ3AEK', '3TNpNnN7Y8QhtJJnQ08YeF']",1
3lQMwSJCdt8ECrirIdzELA,Vintage Culture & Friends 2,single,2017-04-07,spotify:album:3lQMwSJCdt8ECrirIdzELA,"['28uJnu5EsrGml2tBd7y8ts', '7e6KqpXfInWHjdQufAnsyj', '1on7ZQ2pvgeQF4vmIA09x5']",4
5J4wjBvmwvBXYBWXickRmk,"Sorri, Sou Rei (KVSH Remix)",single,2018-08-03,spotify:album:5J4wjBvmwvBXYBWXickRmk,"['2uGKgNuq7MnKksXiSO6HjB', '4PhdYoQGH8s1xee81dqQOO']",1
6VjNaalNwGON6ymlTEWNn8,Sun Goes Down,single,2017-06-09,spotify:album:6VjNaalNwGON6ymlTEWNn8,"['5veVxxPm1vzgi6pO2iVA8L', '0Ymiodu1YzvWwqq528sWiW']",1
1JGQDxdFHxSqc8Folj8md6,Don't Let It Go,single,2019-11-29,spotify:album:1JGQDxdFHxSqc8Folj8md6,['4QZjx3AfLqJhGYkmWAEUm7'],1
5mt5Ssu7AZXAW1LWEEODii,"Ainda Gosto Dela (Dubdogz, RQntz & Lowsince Remix)",single,2019-04-05,spotify:album:5mt5Ssu7AZXAW1LWEEODii,"['4C4kpaAdp6aKSkguw40SsU', '1E4r5qziZja6v8jA7iTqjn', '4cdyqaBREB68H77QKCrKP1', '6NGuHxpWnoUiTabTNo6JjO', '40i93g6N3AaQ45tBod4pfw']",1
3jq5Zd42igYRaypTQNJc0L,Várias Queixas (Remix) (feat. Gilsons),single,2020-12-18,spotify:album:3jq5Zd42igYRaypTQNJc0L,"['6Mt8or6ZkKPJSSECpY7Pu5', '66KMR938PcmbSkHzZzW6Gg', '6q7nMIVgGohQ14mSsq3F8t']",1
4uytEVyrbKnXwcz0Jxj7rZ,Bem Melhor (KVSH Remix),single,2018-10-12,spotify:album:4uytEVyrbKnXwcz0Jxj7rZ,"['5D56dZmhE9DgT01XixdHiD', '2uGKgNuq7MnKksXiSO6HjB']",1
3eH0FdLqQtwQepYe6PazQw,Table For 2,single,2019-09-27,spotify:album:3eH0FdLqQtwQepYe6PazQw,"['0NGAZxHanS9e0iNHpR8f2W', '3TNpNnN7Y8QhtJJnQ08YeF']",1
7zsQ5suVlsbukzTjgAzrpm,Cante por Nós,single,2018-03-09,spotify:album:7zsQ5suVlsbukzTjgAzrpm,"['28uJnu5EsrGml2tBd7y8ts', '2uGKgNuq7MnKksXiSO6HjB', '1BEwyy7IePkvyJpA1WSw1n']",1
63zhf4PV2rfoHI0kdk7W5s,Tempos Modernos,single,2018-05-25,spotify:album:63zhf4PV2rfoHI0kdk7W5s,"['2REtZ0a1gh5LzXswkSkQUp', '0A1oy7PC7fdzURgaLaWkL1']",1
46AdlEXi3E3vcRvR3CT4GP,Live Your Life,single,2019-09-13,spotify:album:46AdlEXi3E3vcRvR3CT4GP,['4QZjx3AfLqJhGYkmWAEUm7'],1
5McVvbere3ujsgUgEp5gGR,Can't Get Over You,single,2019-07-12,spotify:album:5McVvbere3ujsgUgEp5gGR,"['2uGKgNuq7MnKksXiSO6HjB', '2vi0mEbkU7fjjyJs1dcukY', '4qmLb4nnhd2KPmnUi5Xlkx']",1
1FfRtToPv63IurU5tHWyn2,Algum Ritmo (Remix),single,2021-12-10,spotify:album:1FfRtToPv63IurU5tHWyn2,"['7bNqXqIrIfwJnipx7oGeU4', '6q7nMIVgGohQ14mSsq3F8t', '4m5LghDfOKFZNEBZ0GO1OQ']",1
5E7pK7dGQqeXnG5HfFHBUO,Pumped up Kicks (feat. Joy Corporation),single,2016-10-10,spotify:album:5E7pK7dGQqeXnG5HfFHBUO,"['4cdyqaBREB68H77QKCrKP1', '22DpF66KIdKHmy1IvzEZXc']",1
1SQmuxKhiwwGEAUO8ro97t,Fica Tudo Bem (Bhaskar Remix),single,2018-08-17,spotify:album:1SQmuxKhiwwGEAUO8ro97t,"['50sftj2oW2iBviA6RkTzsz', '7FNnA9vBm6EKceENgCGRMb', '6kT18gnkVrCz8xJQcrib7L']",1
3NLjETPKVCukXj19Ol7Grj,The Truth,single,2020-05-22,spotify:album:3NLjETPKVCukXj19Ol7Grj,"['23fqKkggKUBHNkbKtXEls4', '6eVWXmKBW7Iltub01D9R1c']",1
0n06oWsR6j9iFYWPpqqibF,"Boa Sorte (Alok, Vanessa da Mata e Cat Dealers)",single,2023-02-17,spotify:album:0n06oWsR6j9iFYWPpqqibF,"['0NGAZxHanS9e0iNHpR8f2W', '57pVvBwa3ZCR9LsVlkLXj7', '3q2dSq7VZnj8TmoJUyRm40']",1
5U7TJkMbWO6bUejLuC5tV8,Me Cura,single,2019-08-09,spotify:album:5U7TJkMbWO6bUejLuC5tV8,"['3DnNQH13SfSOjZDsVEa0ht', '0Oyxj6T9BLAkfJmxEMbuFn', '7L1Xcga52ld20VEmDzE6Hz']",1
1jGbiJKRQjoDfWDaokYutp,Infinito Particular (Bhaskar Remix),single,2017-06-30,spotify:album:1jGbiJKRQjoDfWDaokYutp,"['6kT18gnkVrCz8xJQcrib7L', '50sftj2oW2iBviA6RkTzsz']",1
1QtWRDY6HCYBveBzjAlfec,Tô de Férias,single,2018-07-27,spotify:album:1QtWRDY6HCYBveBzjAlfec,"['3q2dSq7VZnj8TmoJUyRm40', '1BEwyy7IePkvyJpA1WSw1n']",1
2CObgWbsU4BPyiqfyG9IGk,Pro Dia Nascer Feliz,single,2019-12-16,spotify:album:2CObgWbsU4BPyiqfyG9IGk,"['29bg2tYJCCyiuZdbsc9mFh', '6Mt8or6ZkKPJSSECpY7Pu5', '3WVjDclrbHsxjxhiOqHdnw']",1
6JrcGklaPVSgStFMVr1D80,Toda Forma De Amor (Remix),single,2019-12-20,spotify:album:6JrcGklaPVSgStFMVr1D80,"['2REtZ0a1gh5LzXswkSkQUp', '0A1oy7PC7fdzURgaLaWkL1']",1
6YoRnsRWfFtEFK2G8s5AaM,Free My Mind,single,2020-02-21,spotify:album:6YoRnsRWfFtEFK2G8s5AaM,"['0NGAZxHanS9e0iNHpR8f2W', '4QZjx3AfLqJhGYkmWAEUm7', '4cdyqaBREB68H77QKCrKP1']",1
1KMNZU2XgBIFejM1j0DHwR,Sem Chão (Malemolência),single,2023-11-17,spotify:album:1KMNZU2XgBIFejM1j0DHwR,"['4cdyqaBREB68H77QKCrKP1', '1ufrKfcoRS0V7srGXC6ADa', '2eFVsaX3yHLPeWpiqvmeFn']",1
5CyzZozQCAbNg8t1ww9UD2,Telegrama (Double MZK Remix),single,2021-02-26,spotify:album:5CyzZozQCAbNg8t1ww9UD2,"['7LunbFWIm3RPQpywjOSSd8', '6xacomOfO7szsy6qZanBtI']",1
12uCk8CZOUFgd4KdBeCCkU,Oh! Chuva,single,2023-07-14,spotify:album:12uCk8CZOUFgd4KdBeCCkU,"['3q2dSq7VZnj8TmoJUyRm40', '6uTK3YD9CT3pLx2yEfVmXk']",1
4WgHM4zYuCkQxR9hV1OsDX,Descobridor dos Sete Mares: Remix,single,2021-12-17,spotify:album:4WgHM4zYuCkQxR9hV1OsDX,"['2uGKgNuq7MnKksXiSO6HjB', '2dhLVCzAEMbAu1SSkAoOGV']",1
4QkJIUVjHYnRATRfJYWEXo,Um Dia Inteiro,single,2019-12-20,spotify:album:4QkJIUVjHYnRATRfJYWEXo,"['1LgoxgQRqIU1xWXRNxgSK6', '248XKLuHF7rx0BAJmgq1Op']",1
4c4mMrajgxaTdPyYaDcCSf,Save Me,single,2020-02-07,spotify:album:4c4mMrajgxaTdPyYaDcCSf,"['5veVxxPm1vzgi6pO2iVA8L', '6StTE02qIwbcJjGEDSZgg5', '0XzpwgL4nNoiTPbqztylMz', '3XSWVsSggcTo6Bv8pcDqnt']",1
7EX3FMUMFmiu4WBts8RZsz,Azul (Illusionize & Linkage Remix),single,2024-05-10,spotify:album:7EX3FMUMFmiu4WBts8RZsz,"['1b8kpp4DUwt1hWaxTiWQhD', '3RloA7E4XMItSP4FjMBv3L', '1ZvYE8yQ4j8dBKWNA9JW7R']",1
7Fdhev6cQwBDr5Ltzjd30y,Back to Beginning,single,2019-07-05,spotify:album:7Fdhev6cQwBDr5Ltzjd30y,"['1BEwyy7IePkvyJpA1WSw1n', '3l1agGuc0wq5zfM9vxpKOA']",1
3lcUyNtFMP7DXNjgdoGkBk,"Piloto Automático (Gabriel Boni, Voltech & Zucchi Remix)",single,2017-08-25,spotify:album:3lcUyNtFMP7DXNjgdoGkBk,"['73HkjgziMO6I83vFOS8mo1', '0bm790gMtTnJ9RWUijkC24', '66DRc0RcwzeQcm1wKdDQ4o', '5hVxp6djhY7Zw49jBRthul']",1
2XCHq2MObCG83E7w3umWCT,Fiz Esse Som Pra Você (Double MZK Remix),single,2019-04-26,spotify:album:2XCHq2MObCG83E7w3umWCT,"['5M06IyTZgyRlWeNjazqsZK', '6xacomOfO7szsy6qZanBtI']",1
2hZK1aGxPqE8XMyUK8bV79,Somebody That You Loved,single,2019-08-02,spotify:album:2hZK1aGxPqE8XMyUK8bV79,"['5veVxxPm1vzgi6pO2iVA8L', '2WuKU0SYZOQyY3MmE4vtez']",1
2xR4lb0yAglnIoEgdvb7Ch,Amor Pra Recomeçar,single,2019-11-08,spotify:album:2xR4lb0yAglnIoEgdvb7Ch,"['5eOyNvHjfi9EcXeJwrCroz', '0l82Lk1LX5X2qqYuPSXTuf']",1
0ICc6IqSIkLkS2idTkFXu0,E Depois (Que Sorte A Minha),single,2019-05-31,spotify:album:0ICc6IqSIkLkS2idTkFXu0,"['0NGAZxHanS9e0iNHpR8f2W', '0i1s9WcIu0PrUvHzALgofo', '1kDJFTg4KHIPymr1A6Vylm']",1
3Ql67TcOvEK8VOSML3UEv1,Halfway (feat. Twan Ray),single,2020-05-15,spotify:album:3Ql67TcOvEK8VOSML3UEv1,"['47BEc2RoW53owMyxacXWdV', '6kT18gnkVrCz8xJQcrib7L', '2IrrH2ytG96HCP9dnM6mGr']",1
2Zhhh1FBhZ9XsmTaQQlFr7,Dias Melhores - Remix,single,2020-12-18,spotify:album:2Zhhh1FBhZ9XsmTaQQlFr7,"['5re6NsyXzHg6uvNimzQ3F6', '4cdyqaBREB68H77QKCrKP1']",1
2FlQQe9dVw5Feqdv1HWO2Q,Zé do caroço,single,2019-02-15,spotify:album:2FlQQe9dVw5Feqdv1HWO2Q,"['7FNnA9vBm6EKceENgCGRMb', '29bg2tYJCCyiuZdbsc9mFh']",1
1m1opaakLIL6TzL7NjFhso,I Do (with Zeeba),single,2019-06-21,spotify:album:1m1opaakLIL6TzL7NjFhso,"['5veVxxPm1vzgi6pO2iVA8L', '7qPLO2XOUaRrRxkvLZ3AEK']",1
20QswexjjSxo9hivrYnoN5,Low (feat. Victor Perry),single,2022-03-25,spotify:album:20QswexjjSxo9hivrYnoN5,"['6Nva7JhU0nL9SZ8ZvJni6O', '29yyPuky7khfsycbqK19uE']",1
3akUV8y4pLkrrUA1Lbc2x9,Blind,single,2019-10-04,spotify:album:3akUV8y4pLkrrUA1Lbc2x9,['4QZjx3AfLqJhGYkmWAEUm7'],1
4Ze0gz9LZNKKMVcLfReoh5,Paradise (Vintage Culture Remix),single,2020-05-08,spotify:album:4Ze0gz9LZNKKMVcLfReoh5,"['7dJzxVffEZI5MuHOJiQB5A', '28uJnu5EsrGml2tBd7y8ts']",1
682jx7IHZwSmVkxld1qkgz,Monalisa (KVSH Remix),single,2019-05-31,spotify:album:682jx7IHZwSmVkxld1qkgz,"['5YwzDz4RJfTiMHS4tdR5Lf', '2uGKgNuq7MnKksXiSO6HjB']",1
1z6wwp7VQY84KsH60ZeJh3,In The End (Remix),single,2022-10-14,spotify:album:1z6wwp7VQY84KsH60ZeJh3,"['6xacomOfO7szsy6qZanBtI', '7xVbDhHFS3g0C1XbI5raYF', '5vg347odfyQfzgjctiztlC']",1
6fQblFsVP8G1oZuRn6F3fz,Youngr,single,2018-10-19,spotify:album:6fQblFsVP8G1oZuRn6F3fz,"['5veVxxPm1vzgi6pO2iVA8L', '662ARLbv66AD2qerddBiDP']",1
15b5t3lIZxQLe1wzdhMl3p,Presente do Mar,single,2021-12-17,spotify:album:15b5t3lIZxQLe1wzdhMl3p,"['7kMmkgaZH7GfBD3WdOUqlD', '1FPeNJhA9trW4zwYZOjvwL']",1
6g9xyadZnZXOlRDLUaq73M,Dentro de um Abraço (Pic Schmitz e Breno Rocha Remix),single,2020-06-18,spotify:album:6g9xyadZnZXOlRDLUaq73M,"['5re6NsyXzHg6uvNimzQ3F6', '1sE1LdTZxsVYyGl84vl9zl', '0K2OlH7mYZqjcJXDuR35ut']",1
58QEMmOnOIfOhXibFTVSsD,Tudo Que Ela Gosta De Escutar (Lion Remix),single,2020-10-23,spotify:album:58QEMmOnOIfOhXibFTVSsD,"['1on7ZQ2pvgeQF4vmIA09x5', '3u07NDek29YpaTuNSDdOxJ']",1
11hF8SQCnbiqTclrXLBCmX,Dopamine,single,2020-07-02,spotify:album:11hF8SQCnbiqTclrXLBCmX,"['7keGfmQR4X5w0two1xKZ7d', '6oSTtYd3B3OJubFU8mVhHQ']",1
5sdl2ykjnptMYB9ohAAxLR,Mais um Dia,single,2020-02-28,spotify:album:5sdl2ykjnptMYB9ohAAxLR,['1BEwyy7IePkvyJpA1WSw1n'],1
3Yo6lJRghDLJlv9v0oqyoN,"Todo Homem (Bhaskar, Mojjo Remix)",single,2021-07-30,spotify:album:3Yo6lJRghDLJlv9v0oqyoN,"['6gSq4WUwOwojid2PSdq46Z', '6kT18gnkVrCz8xJQcrib7L', '6AVyGjQ7gNzSkGlBldHS1j']",1
28FXnWF3WGPDZLgNP08M9W,Lilás,single,2021-08-06,spotify:album:28FXnWF3WGPDZLgNP08M9W,"['1sE1LdTZxsVYyGl84vl9zl', '7DHW83PorP554oWiE7pn8m', '1awSZh0X5DJMLQVgx8TyeR']",1
4DBbseTNsBbkEDe2mTW2cd,O Descobridor dos Sete Mares,single,2019-08-30,spotify:album:4DBbseTNsBbkEDe2mTW2cd,"['6yrqe8zFWIjaEVaUd00n1m', '1ttThBcIEeYfzDZ4rYT3Ho']",1
69ULBtdTrF5BxymBScNMQK,Se Você Quiser,single,2023-02-03,spotify:album:69ULBtdTrF5BxymBScNMQK,"['2uGKgNuq7MnKksXiSO6HjB', '2AiR0VxXS1sbh2bSnVAKU0', '1BEwyy7IePkvyJpA1WSw1n']",1
046LEmjGDEolXA3K5zxDFl,Que Dia,single,2019-12-20,spotify:album:046LEmjGDEolXA3K5zxDFl,"['0THJM1gyjt92ogxB0A9SrB', '3P8z5gushp1EfF1FndSRw1']",1
