playlist_id,data_add,duracao,musica_id,musica_nome,popularidade,uri,album_id,artista_id
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,148548,0AIA4KsMsyqur8FbTVhGNT,SOLTEIROU - Ao Vivo,65,spotify:track:0AIA4KsMsyqur8FbTVhGNT,2WQrUxdjUrDvtEuCrJYx1N,['3qvcCP2J0fWi0m0uQDUf6r']
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,163584,7Ht57bh2FwiQLwRH9zqESG,085 - Ao Vivo,65,spotify:track:7Ht57bh2FwiQLwRH9zqESG,1RgyCNTHPkg1IxFO0d6bhQ,['5JbQpbeFaKfuZVFzKwaawP']
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,138000,0XyPPyGes0omXppV5YE8gy,Gostosinha é Ela,67,spotify:track:0XyPPyGes0omXppV5YE8gy,4mh9PwttztTnpvYlPFCPRZ,['3CIIaeZuFYrAD6PRVyuO4U']
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,202411,2kBbHpJTc7MWs8F3XhClBD,Altas Loucurinhas (Uni Duni Tê) - Ao Vivo,67,spotify:track:2kBbHpJTc7MWs8F3XhClBD,2P8zuC56lsghvc5KHP4rfQ,['37mqXU98U5GmH5ZDtlHM1c']
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,155050,5Htol3nnPzphX76oORiNHb,Golzinho Vermelho - Ao Vivo,67,spotify:track:5Htol3nnPzphX76oORiNHb,7ua7P2NJBNVH5Jej9PVMv3,"['7KVJCU4z5L4EUHILL8aMxR', '1SXhEXzOTF7YeuQX59m7pT']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,176247,3XqhtjiycwDxCpGqUFTtlW,Matadinha De Saudade - Ao Vivo,65,spotify:track:3XqhtjiycwDxCpGqUFTtlW,1SXOjReTOGWZo79wMUR0v3,"['6vTqEFbTtTRJsuIpzZgjxi', '43DRDu6nLSeIedZ7T1A616']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,146634,5G14doWE8UZLFw9nlcNDm8,Película de Vidro - Ao Vivo,64,spotify:track:5G14doWE8UZLFw9nlcNDm8,7psl0XwwmQZArUR3efXKgx,"['3k68C6mNMJL6OaAdWeW2ZF', '6vTqEFbTtTRJsuIpzZgjxi']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,180410,7bhvRvE56NHBvedx0EeALS,Comunicação Falhou - Ao Vivo,63,spotify:track:7bhvRvE56NHBvedx0EeALS,3M5e9wnEYLRGlavA36KwAr,"['0BHm7qbh3ENxvXzkQAG7MP', '1SXhEXzOTF7YeuQX59m7pT']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,135892,4bxAq0zgWQKMaQJ7HLJJxk,Ombrim (ai que delicia o verão) (feat. Mts No Beat),62,spotify:track:4bxAq0zgWQKMaQJ7HLJJxk,51kAalNphK3VMQJNA0KzzL,"['0nFdWpwl7h6fp3ADRyG14L', '4JBL9SoZVzV14jqKe77LGG', '2IhVpxz1wJpQWdAq28nYQ1', '5TNtQJ4H8JLAMAdvppHSq7']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,158000,0qYW2jULeN9giEty0ee9Fy,Botadinha Saliente,63,spotify:track:0qYW2jULeN9giEty0ee9Fy,0cX66lTggji6J1JC7hvDHG,['5JbQpbeFaKfuZVFzKwaawP']
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,198728,6K8wlAJ1bTws9wk5xRn8CE,Um Por Cento (UN X100TO) - Ao Vivo,64,spotify:track:6K8wlAJ1bTws9wk5xRn8CE,1SXOjReTOGWZo79wMUR0v3,"['6vTqEFbTtTRJsuIpzZgjxi', '7FNnA9vBm6EKceENgCGRMb']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,219983,2WroBXHwnJLYGX1p3Hct5w,Acabou O Sossego,62,spotify:track:2WroBXHwnJLYGX1p3Hct5w,0toBC6zKZKiimstNK2XtZk,['7onbAlsnG8lvBiIBl1m1DN']
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,167786,1T9dxi40GuNW3gNRHwk8P4,Macetando,60,spotify:track:1T9dxi40GuNW3gNRHwk8P4,4pTd3gXvJKxLClVdXVhi8G,"['7dzq55YG3wjViqexDwiycQ', '3CDoRporvSjdzTrm99a3gi']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,142500,2BfDOZLtOL79e6L6QphWlS,Vou Passar Gelinho,60,spotify:track:2BfDOZLtOL79e6L6QphWlS,1oSR4ze0V0iwLUCit4oGfY,"['70jpkgy5oGT4YjaGFpCpk7', '3CIIaeZuFYrAD6PRVyuO4U', '7gIeuq2qBfYhO1budb6TSQ']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,169477,28GAkQrnfaEzJv7GeCiGHN,Quantas Bocas - Ao Vivo,57,spotify:track:28GAkQrnfaEzJv7GeCiGHN,3AicQSEtfUfYZxOOsykKuV,"['43DRDu6nLSeIedZ7T1A616', '3CIIaeZuFYrAD6PRVyuO4U']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,153045,0ojITFsiarLcH7qzJvseWj,Despedida De Solteiro - Ao Vivo,57,spotify:track:0ojITFsiarLcH7qzJvseWj,3EfjvhRjvdm99Gq1IGoFK2,"['66aYJzbeqXd9LyYc1qppzy', '4NUePmzDvCYqilXBFa91Hg']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,149817,40x7EaBgfqNDvGbhR2cfB4,MTG DADINHO,56,spotify:track:40x7EaBgfqNDvGbhR2cfB4,4pubhzFcOW99l8r4OEXwKw,"['1SXhEXzOTF7YeuQX59m7pT', '6rygauyIMQJrXRC4e5rQJP', '0f1IECbrVV952unZkzrsg2']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,144298,1UtFywx23D3gScleyACbgD,Quando Apaga A Luz - Ao Vivo,55,spotify:track:1UtFywx23D3gScleyACbgD,22jto4LUwVyh5A3Q3Fr4s1,"['1X6ORK7IekgmyjV6IFPszP', '7Lmrb6KcIzfkmgbtokjsAL']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,226115,2AsWHNjFffTmBqdAS3lwyl,Eu Juro - Ao Vivo,53,spotify:track:2AsWHNjFffTmBqdAS3lwyl,4S9yXoEJxk13SHsFsnYLcm,"['5ZfBThYiIIhL7jHMG8gDB2', '0BHm7qbh3ENxvXzkQAG7MP']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,180755,3yxcCxwMAeFWelpMKHZQab,Memórias - Ao Vivo,63,spotify:track:3yxcCxwMAeFWelpMKHZQab,3xpPbpWSWlfwfrud3JIWeE,"['6vTqEFbTtTRJsuIpzZgjxi', '4PzYKhC14sTJNEr0dzoo0d']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,155076,1yCxiIz1a5qr62KN3KWFYA,Tempos Modernos - Atemporal Remix,51,spotify:track:1yCxiIz1a5qr62KN3KWFYA,2hnoDpWbljzy8rDucZ9hNS,"['0A1oy7PC7fdzURgaLaWkL1', '5wbf52LA6kcaboHSN6NEF1']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,108931,74DKhVs1mFJGpdcpWOntVT,Piseiro Tocando Alto,39,spotify:track:74DKhVs1mFJGpdcpWOntVT,0ys6ZnPJnccUAvK4p5L34X,['3Yaa2NJiGdT82KIJMnHUZ7']
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,157216,2dhy51z7h0oyCvSCWXyRHb,DANÇA PRA ME PROVOCAR,24,spotify:track:2dhy51z7h0oyCvSCWXyRHb,4JtRus7fWmpFCHpkw4htzq,"['1tPQcKxMrvf09Ry8zk68gt', '1pk1stIyHnuK6lXZ8QiNKt']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,163038,6KqDX602MYtNGTbSpSzNxd,Diferentão - Ao Vivo,0,spotify:track:6KqDX602MYtNGTbSpSzNxd,4eYzFUOOiaSq8pp7ftEfX3,['4NUePmzDvCYqilXBFa91Hg']
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,288764,33sVci9mshFZmvaRXCRlL4,Wonderful Pagode Rmx,0,spotify:track:33sVci9mshFZmvaRXCRlL4,2RlvLl7eSa2eLP1ojEfUUF,['5dD7xgaacX4jvCNDSlSQRr']
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,182640,1EabI1QbflYnmXuMKtlzbI,Onde Tu Vai Sentar - Ao Vivo,52,spotify:track:1EabI1QbflYnmXuMKtlzbI,0B8P5we7BnNCq7MU7vVHs7,"['1X6ORK7IekgmyjV6IFPszP', '7KVJCU4z5L4EUHILL8aMxR']"
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,154180,4r57eagiWWQKzW1oKhgkU9,Ficadinha - Ao Vivo,60,spotify:track:4r57eagiWWQKzW1oKhgkU9,1Z8UsH2J1PkjIdH2Gll2oX,['6vTqEFbTtTRJsuIpzZgjxi']
37i9dQZF1DWUSHGSJhLype,2024-05-20T13:25:58Z,198728,1w28gpwYu4UUHqOHuOZ0vx,Um Por Cento (UN X100TO) - Ao Vivo,58,spotify:track:1w28gpwYu4UUHqOHuOZ0vx,334dyM5WtHpeXFt3R6X7xz,"['6vTqEFbTtTRJsuIpzZgjxi', '7FNnA9vBm6EKceENgCGRMb']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,159164,1U3tv41tFRgOfbytpuYQrR,Ferida Curada,71,spotify:track:1U3tv41tFRgOfbytpuYQrR,4S428p1Dl0B5QShuR6FBMu,['487N2T9nIPEHrlTZLL3SQs']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,147748,3GmJxfnUDrIs1iCfKUELFz,Supera - Ao Vivo,71,spotify:track:3GmJxfnUDrIs1iCfKUELFz,0q1sCNFTFPy66A2zeK8qh5,['1yR65psqiazQpeM79CcGh8']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,180853,6LQQGxRzNLsWQtwgLe5fAm,Insegurança - Ao Vivo,71,spotify:track:6LQQGxRzNLsWQtwgLe5fAm,7zWYZ8XJrFBhRZZfi13I1n,['0ciLF0bOuu2BhqzCEZgHoB']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,168165,7AZPao1jegnylQcnDfNBxl,Graveto - Ao Vivo,69,spotify:track:7AZPao1jegnylQcnDfNBxl,65vNfWkaQhnrT7ndLZQ0Z0,['6gEzJZrbm0F4ihvE9iXR9z']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,186501,664sTugsU30HsYEwGfmv0C,TunTunTun - Spotify Singles,62,spotify:track:664sTugsU30HsYEwGfmv0C,4fvmp2unR8rEX9rEAiQgCK,['66aYJzbeqXd9LyYc1qppzy']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,224001,5q0NlM6Pm8Pp3orq7zGiRn,Quarta Cadeira - Ao Vivo,69,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,43Z8iIpoxaCrr27KILZJzs,"['2Z0lRIqr997lIUiPtrpKCr', '1elUiq4X7pxej6FRlrEzjM']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,123711,5PSkF3QpVMlAx8U5Inxj39,Vento Forte,67,spotify:track:5PSkF3QpVMlAx8U5Inxj39,6eqgOX2XCH1I0LdJIMtMtT,"['6qrqAYlS6lUj2BVXax7SZW', '0mfeoleda752Uj4JbEZDIN']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,183758,4fMjqKYYsvtT6Fvca8lGFl,Sua Mãe Vai Me Amar,67,spotify:track:4fMjqKYYsvtT6Fvca8lGFl,3ZEZn8lXZ0ZuV6tAvRFnq7,['5JG9GISYjRLQUJMH2C6iJ5']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,203158,4AAIAVjSyiq1N7SXKkwXZe,Troca de Calçada,69,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,4CwfuAMrV2zwnoOzJtuI1k,['1yR65psqiazQpeM79CcGh8']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,246226,50mawjudhEofTcUIpRmGXr,Deixa Acontecer,66,spotify:track:50mawjudhEofTcUIpRmGXr,20PI0BGshx4A5gz0Onl91a,['7yQrcdkLdBAkV7yY9fF2Hw']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,210386,2PADJK4rhdklqFLQFa5oMX,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo Em São Paulo / 2017,65,spotify:track:2PADJK4rhdklqFLQFa5oMX,5hxexa4StN8STmpxFQaG9n,['1vp5pm1DluN0sNXx4tMZzo']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,169593,5m5aY6S9ttfIG157xli2Rs,Alô Ambev (Segue Sua Vida) - Ao Vivo,65,spotify:track:5m5aY6S9ttfIG157xli2Rs,1Yg3QTRv9IGAWeJQb7q8bT,['487N2T9nIPEHrlTZLL3SQs']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,179031,72g37RoelSnovZakG5MwnF,Parada Louca,65,spotify:track:72g37RoelSnovZakG5MwnF,3yHH2TjeBsCGSv5Nb2mNrn,"['0BHm7qbh3ENxvXzkQAG7MP', '4dnPDc045bVjibyATxVUOs']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,216818,5A4DlgM68SnFSKImnMeiUH,Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),64,spotify:track:5A4DlgM68SnFSKImnMeiUH,3GBBYTV5NTTn95v2z2ECyP,"['5JG9GISYjRLQUJMH2C6iJ5', '6vTqEFbTtTRJsuIpzZgjxi']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,144401,67fTDdGkHk1G5IZokS4uML,Esse Barulho,64,spotify:track:67fTDdGkHk1G5IZokS4uML,3hJSkysKvEixdL54qbpj5m,['3hq7WoPJsrRP0KMSLhUgRz']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,196830,2lm3Ric7MeBk8hLfsiVokr,Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto),63,spotify:track:2lm3Ric7MeBk8hLfsiVokr,5Sl0uDchhuleATxPwmSN4y,"['4NUePmzDvCYqilXBFa91Hg', '1fUSLFr4WUBx7joEcGwpvG']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,203075,3dPvQLKl42dMYWV4LWRTLK,Tá Rocheda,63,spotify:track:3dPvQLKl42dMYWV4LWRTLK,59Q7HNcjiKQ0TFBvuzpbLP,['5Lv2GUVwqmQBPwrTrxucE5']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,196209,3YvE7uo4ffseBoJPh8IhHp,Presepada,68,spotify:track:3YvE7uo4ffseBoJPh8IhHp,5S0cTPPACcLQxZPe2X88bQ,"['1yR65psqiazQpeM79CcGh8', '59jlthNnbmim5l9tmNA7se']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,164141,1FGRA5pMtBqJLNAaSBia2x,Maldivas,63,spotify:track:1FGRA5pMtBqJLNAaSBia2x,5xm4qlyamtTnDKpAhVAtX3,['3CDoRporvSjdzTrm99a3gi']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,175219,6QwFUcPc5nhsqZuhXUYtV7,Tijolão - Ao Vivo,63,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,5DE5SfB2vmYatVH6tpAb49,['1elUiq4X7pxej6FRlrEzjM']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,223160,2CfYBDMvXBKxIqBOUjAvfU,Cilada,63,spotify:track:2CfYBDMvXBKxIqBOUjAvfU,4nu2sb4YM2YA8AjsS5Duc2,['7yl05GUXqcUA3mfpowr1fe']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,150461,2QLbRVzixE282JSQjBz2DG,Liberdade (Quando o Grave Bate Forte),62,spotify:track:2QLbRVzixE282JSQjBz2DG,0x28JzvWpaqtzw2YWKubKR,"['0NGAZxHanS9e0iNHpR8f2W', '7Lmrb6KcIzfkmgbtokjsAL', '0IhzJFf4QBEz0ifqLwScKV']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,140942,2MZQAvsA7aZDssppBLRxYp,Batom de Cereja - Ao Vivo,62,spotify:track:2MZQAvsA7aZDssppBLRxYp,40T4QuY2o5FmisyJf3AlEf,['41QLxRXlc2NwfJZkHGHKid']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,206804,6WnwnMSRkihOPbuC7TN3BR,Amor Falsificado,62,spotify:track:6WnwnMSRkihOPbuC7TN3BR,39lPbTks55YEHh4J9yZqpT,"['6vTqEFbTtTRJsuIpzZgjxi', '1yR65psqiazQpeM79CcGh8']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,179644,0WhDotK0QXigmsrlw0DxKK,Evoluiu,61,spotify:track:0WhDotK0QXigmsrlw0DxKK,30hPMwyrsLPasI6413LJ6W,"['2UMj7NCbuqy1yUZmiSYGjJ', '07qgzS86XBNsyrY6MAVDAc']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,194090,1aqRJG36VbTp8E37W4cMGa,Eu Mereço Ser Feliz - Ao Vivo,61,spotify:track:1aqRJG36VbTp8E37W4cMGa,0rkcBQbAiUpO37EepHSJ0c,['34dfPo3Zi55yM6oV46q4y7']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,192870,4Y7ay3naWoluoOM3xIj1UZ,"A boba fui eu - Recorded At Mosh Studios, São Paulo",61,spotify:track:4Y7ay3naWoluoOM3xIj1UZ,12khkvFs0A8wiIYYmRIQgk,['3CDoRporvSjdzTrm99a3gi']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,156371,5fY9bVl1Wj4PIM3wnduWop,Serenata - Ao Vivo,64,spotify:track:5fY9bVl1Wj4PIM3wnduWop,3mTbv6MyAR4KEDh0w8s9Nk,['1yR65psqiazQpeM79CcGh8']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,181930,2PWjKmjyTZeDpmOUa3a5da,Cheirosa - Ao Vivo,61,spotify:track:2PWjKmjyTZeDpmOUa3a5da,2s8vRW3xvh5BP4CWKyh14X,['1elUiq4X7pxej6FRlrEzjM']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,187349,7oEr56KG6odStlQH0nvdyr,Solteiro Não Trai - Ao Vivo,60,spotify:track:7oEr56KG6odStlQH0nvdyr,4c3skW6UyBf6V3pTvpJKhq,['1X6ORK7IekgmyjV6IFPszP']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,184149,5gTgQBtNP08fUijxpEgmzF,É Problema,60,spotify:track:5gTgQBtNP08fUijxpEgmzF,67GYNRw2795hr6ZlyyU1Sa,['2Z0lRIqr997lIUiPtrpKCr']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,173229,4RC2nzqaQygxoVQOVv3XlT,Contatinho - Ao Vivo,60,spotify:track:4RC2nzqaQygxoVQOVv3XlT,4sH660Ggu0Xd9yShQntlmA,"['7KVJCU4z5L4EUHILL8aMxR', '7FNnA9vBm6EKceENgCGRMb']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,175046,58pgi1RpcU2fVJsxhm7BIr,Tapão Na Raba,60,spotify:track:58pgi1RpcU2fVJsxhm7BIr,7vmK77PL6WhlC2oIDJiFR2,['0NiaKn55OzJswiYevvlKfz']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,171998,5yH8pYxNckOU1cxfPsMIaz,Agora é Tudo Meu,60,spotify:track:5yH8pYxNckOU1cxfPsMIaz,1KqYanTdzHe7tWwHO4O23g,"['6xlRSRMLgZbsSNd0BMobwy', '1mXAhKnZEdF6rotyyd4GBi']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,154661,4E6RdcCWMiHTu7zy1VTNDo,Todo Mundo Vai Sofrer - Ao Vivo,64,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,3mTbv6MyAR4KEDh0w8s9Nk,['1yR65psqiazQpeM79CcGh8']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,223489,3jPp5Aukksz9Ir0gZy6lZM,Acabei de Terminar - Ao Vivo,59,spotify:track:3jPp5Aukksz9Ir0gZy6lZM,0jliIkYIynexQBf1Oj9KPo,"['3CGLLDfrPjF2FJ8HDCKMMv', '1LIuN7ov1IBQDdLsU83ojl']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,153409,4u06FbRh6FvV2FQZkouzCw,Arranhão - Ao Vivo,59,spotify:track:4u06FbRh6FvV2FQZkouzCw,4eELc3RSnehVnvMxk2hy2z,['3p7PcrEHaaKLJnPUGOtRlT']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,177805,4pl0csAczZemDLdyNYOmxT,A Fila Anda - Ao Vivo,59,spotify:track:4pl0csAczZemDLdyNYOmxT,47l1S7yxz9zAO6K5gDori3,['1vppDmG3i5sXf3DJzrK4T1']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,178373,2UmKWMYAqRlAYfDum7qryt,Saideira - Ao Vivo,59,spotify:track:2UmKWMYAqRlAYfDum7qryt,5hxexa4StN8STmpxFQaG9n,['1vp5pm1DluN0sNXx4tMZzo']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,177067,4zsiMjB0794HztyqUkD3Zi,Sogra - Ao Vivo,59,spotify:track:4zsiMjB0794HztyqUkD3Zi,69BEwRfwBeIpoene374tX2,"['4NUePmzDvCYqilXBFa91Hg', '3p7PcrEHaaKLJnPUGOtRlT']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,232278,0ePqDlJvdIrs58EKvPb9hN,Supera - Ao Vivo,59,spotify:track:0ePqDlJvdIrs58EKvPb9hN,5jA6nzca6neVFM0Yb7fIsL,['6gEzJZrbm0F4ihvE9iXR9z']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,137125,5dKesZwp6deuhEeW8F1UEi,Hit Contagiante,58,spotify:track:5dKesZwp6deuhEeW8F1UEi,5da8Quq01mGKZvEpBRfFZh,"['2Cra8I2P4OnMkVguqZRVwi', '2UMj7NCbuqy1yUZmiSYGjJ', '07qgzS86XBNsyrY6MAVDAc', '7C7NNCiIFavKH6oDarjp0v']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,159639,3MM4J90BLKgagDOMSt5wKM,Nem Vá,58,spotify:track:3MM4J90BLKgagDOMSt5wKM,0YMnm4LL80lNTx4webeAS9,"['37mqXU98U5GmH5ZDtlHM1c', '487N2T9nIPEHrlTZLL3SQs']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,181122,4cKn3YjlRNowwNQi5LuZkk,SORRIA,58,spotify:track:4cKn3YjlRNowwNQi5LuZkk,2zGGywHWKqNShqjjpbA3fs,"['3qvcCP2J0fWi0m0uQDUf6r', '7Lmrb6KcIzfkmgbtokjsAL']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,154291,3tu0GkIZwwkmILoD4HemBq,Bebe e Vem Me Procurar,57,spotify:track:3tu0GkIZwwkmILoD4HemBq,6ZrJp1WEax1ZsoF5nTcYsz,['0NiaKn55OzJswiYevvlKfz']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,150802,2RGIuYTsyyHoOCqW0krvNE,Coração Cachorro,57,spotify:track:2RGIuYTsyyHoOCqW0krvNE,22MXULSCWHEYSofgElYc8d,"['4KDxYlnGZEiS60pAnfZf4W', '37mqXU98U5GmH5ZDtlHM1c']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,169773,0WlmiIK5qFQ4dAB4mCA4sI,Amor da Despedida,57,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,2E5eG2FJ0VAkg4rVmLlX1i,"['5Lv2GUVwqmQBPwrTrxucE5', '1oSgjdbgLYULVmEBojPRw8']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,342622,141xCZ6pvh4ymCsQkOFX80,Nem de Graça / Saudade Arregaça - Ao Vivo,57,spotify:track:141xCZ6pvh4ymCsQkOFX80,08XT41HiFtjXbl1X4sihw0,['0ciLF0bOuu2BhqzCEZgHoB']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,194771,2qD7VoDYcrAPY0cVEfpsR5,Some que ele vem atrás,57,spotify:track:2qD7VoDYcrAPY0cVEfpsR5,1GjVoPUvfzc1b76xa0stUI,"['7FNnA9vBm6EKceENgCGRMb', '1yR65psqiazQpeM79CcGh8']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,135325,5FNdfRpHs4u5vto9YdY3ft,Eu Já Tava Bem - Ao Vivo,57,spotify:track:5FNdfRpHs4u5vto9YdY3ft,2rNcJ47D7DN9NHkxd8dkV6,['1AL2GKpmRrKXkYIcASuRFa']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,225671,5R9KPXQVeyqsHZoPLMgfNy,Baby Me Atende,56,spotify:track:5R9KPXQVeyqsHZoPLMgfNy,1uDk1yrR8cucbTmpXR1G6V,"['37mqXU98U5GmH5ZDtlHM1c', '4NUePmzDvCYqilXBFa91Hg']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,191641,6bcvIgM2W5kaMozN2L9e0k,Aonde Quer Chegar,56,spotify:track:6bcvIgM2W5kaMozN2L9e0k,4OgqLEkwazzYv1snqUOQlo,"['5JG9GISYjRLQUJMH2C6iJ5', '2iK1rsbYstkSVn57M4s8ut']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,318038,5ruG18WndCCaU4f0ZMwehj,Quando Você Me Beija / Eternamente / Depois da Briga,56,spotify:track:5ruG18WndCCaU4f0ZMwehj,0ni6zhrp00jfoI0lswSrGv,"['6vTqEFbTtTRJsuIpzZgjxi', '4NUePmzDvCYqilXBFa91Hg']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,208173,3IbQGxLsZfV8EzA7ILNDwB,Me Apaixonei Pela Pessoa Errada,56,spotify:track:3IbQGxLsZfV8EzA7ILNDwB,3pdKrwCCvPYI1o9liG2OMF,['6VPRGmbZ0dupZrbwwEDRRw']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,187998,0dGqIEsFN3KakdPCMkgjre,Dona Maria,55,spotify:track:0dGqIEsFN3KakdPCMkgjre,1uqofIktCiIpJZBitA6aur,"['1LGh5vyaoQP9bgTwLSMTyW', '6gLW5LlLEXdtWaS0EWfzaJ']"
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,159750,6ve9hbVnSgJ0vrsRpj18OH,Não Me Arranha - Ao Vivo,55,spotify:track:6ve9hbVnSgJ0vrsRpj18OH,1AebCIKwFh7upRidnha8yo,['7MiDcPa6UiV3In7lIM71IN']
37i9dQZF1DXb1oSegSL8id,2023-11-17T03:01:00Z,240533,3q8U4Q7zDxLPSsx8upRq1Z,Que Se Chama Amor,55,spotify:track:3q8U4Q7zDxLPSsx8upRq1Z,6Nm5DiOuT2rp5b8ahF5Yz4,['2B8HcBRTizIsSPryM46Sb1']
